id_detalle,id_pedido,id_producto,id_fuente,cantidad,precio_unitario_ars,origen
D0000353,V000059,P004,F051632,565.032,1400.00,sintetico_con_precio_mensual
D0000354,V000059,P003,F051633,1549.087,1508.05,sintetico_con_precio_mensual
D0000355,V000060,P001,F051628,493.293,659.00,sintetico_con_precio_mensual
D0000356,V000060,P006,F051629,14060.257,1522.99,sintetico_con_precio_mensual
D0000357,V000060,P007,F051630,700.28,1265.99,sintetico_con_precio_mensual
D0000358,V000060,P002,F051631,978.783,1276.53,sintetico_con_precio_mensual
D0000359,V000060,P004,F051632,123.371,1400.00,sintetico_con_precio_mensual
D0000360,V000060,P003,F051633,4703.912,1508.05,sintetico_con_precio_mensual
D0000361,V000061,P001,F051628,5795.443,659.00,sintetico_con_precio_mensual
D0000362,V000061,P006,F051629,587.439,1522.99,sintetico_con_precio_mensual
D0000363,V000061,P007,F051630,13761.956,1265.99,sintetico_con_precio_mensual
D0000364,V000061,P002,F051631,694.526,1276.53,sintetico_con_precio_mensual
D0000365,V000061,P004,F051632,52.089,1400.00,sintetico_con_precio_mensual
D0000366,V000061,P003,F051633,608.401,1508.05,sintetico_con_precio_mensual
D0000367,V000062,P001,F051628,434.01,659.00,sintetico_con_precio_mensual
D0000368,V000062,P006,F051629,3320.594,1522.99,sintetico_con_precio_mensual
D0000369,V000062,P007,F051630,6195.268,1265.99,sintetico_con_precio_mensual
D0000370,V000062,P002,F051631,1405.279,1276.53,sintetico_con_precio_mensual
D0000371,V000062,P004,F051632,222.208,1400.00,sintetico_con_precio_mensual
D0000372,V000062,P003,F051633,10281.38,1508.05,sintetico_con_precio_mensual
D0000373,V000063,P001,F051628,3586.708,659.00,sintetico_con_precio_mensual
D0000374,V000063,P006,F051629,5596.191,1522.99,sintetico_con_precio_mensual
D0000375,V000063,P007,F051630,6426.566,1265.99,sintetico_con_precio_mensual
D0000376,V000063,P002,F051631,711.093,1276.53,sintetico_con_precio_mensual
D0000377,V000063,P004,F051632,72.469,1400.00,sintetico_con_precio_mensual
D0000378,V000063,P003,F051633,5522.056,1508.05,sintetico_con_precio_mensual
D0000379,V000064,P001,F051628,1643.523,659.00,sintetico_con_precio_mensual
D0000380,V000064,P006,F051629,8554.465,1522.99,sintetico_con_precio_mensual
D0000381,V000064,P007,F051630,588.032,1265.99,sintetico_con_precio_mensual
D0000382,V000064,P002,F051631,1450.182,1276.53,sintetico_con_precio_mensual
D0000383,V000064,P004,F051632,116.744,1400.00,sintetico_con_precio_mensual
D0000384,V000064,P003,F051633,9662.415,1508.05,sintetico_con_precio_mensual
D0000385,V000065,P001,F051628,2186.716,659.00,sintetico_con_precio_mensual
D0000386,V000065,P006,F051629,6342.69,1522.99,sintetico_con_precio_mensual
D0000387,V000065,P007,F051630,51933.651,1265.99,sintetico_con_precio_mensual
D0000388,V000065,P002,F051631,1268.617,1276.53,sintetico_con_precio_mensual
D0000389,V000065,P004,F051632,57.814,1400.00,sintetico_con_precio_mensual
D0000390,V000065,P003,F051633,6447.785,1508.05,sintetico_con_precio_mensual
D0000391,V000066,P001,F051628,570.583,659.00,sintetico_con_precio_mensual
D0000392,V000066,P006,F051629,15882.431,1522.99,sintetico_con_precio_mensual
D0000393,V000066,P007,F051630,10267.742,1265.99,sintetico_con_precio_mensual
D0000394,V000066,P002,F051631,3809.906,1276.53,sintetico_con_precio_mensual
D0000395,V000066,P004,F051632,160.774,1400.00,sintetico_con_precio_mensual
D0000396,V000066,P003,F051633,12266.3,1508.05,sintetico_con_precio_mensual
D0000397,V000067,P001,F051628,4159.517,659.00,sintetico_con_precio_mensual
D0000398,V000067,P006,F051629,5158.787,1522.99,sintetico_con_precio_mensual
D0000399,V000067,P007,F051630,813.988,1265.99,sintetico_con_precio_mensual
D0000400,V000067,P002,F051631,2042.551,1276.53,sintetico_con_precio_mensual
D0000401,V000067,P004,F051632,191.133,1400.00,sintetico_con_precio_mensual
D0000402,V000067,P003,F051633,987.535,1508.05,sintetico_con_precio_mensual
D0000403,V000068,P001,F051628,9852.240,659.00,sintetico_con_precio_mensual
D0000404,V000068,P006,F051629,8334.005,1522.99,sintetico_con_precio_mensual
D0000405,V000068,P007,F051630,39033.864,1265.99,sintetico_con_precio_mensual
D0000406,V000068,P002,F051631,6059.548,1276.53,sintetico_con_precio_mensual
D0000407,V000068,P004,F051632,269.553,1400.00,sintetico_con_precio_mensual
D0000408,V000068,P003,F051633,10128.072,1508.05,sintetico_con_precio_mensual
D0000409,V000069,P001,F051628,9523.945,659.00,sintetico_con_precio_mensual
D0000410,V000069,P006,F051629,11494.817,1522.99,sintetico_con_precio_mensual
D0000411,V000069,P007,F051630,26259.478,1265.99,sintetico_con_precio_mensual
D0000412,V000069,P002,F051631,1319.703,1276.53,sintetico_con_precio_mensual
D0000413,V000069,P004,F051632,606.746,1400.00,sintetico_con_precio_mensual
D0000414,V000069,P003,F051633,18686.487,1508.05,sintetico_con_precio_mensual
D0000415,V000070,P001,F073457,5130.803,659.00,sintetico_con_precio_mensual
D0000416,V000070,P003,F073458,1765.423,1535.56,sintetico_con_precio_mensual
D0000417,V000070,P006,F073459,8008.149,1550.86,sintetico_con_precio_mensual
D0000418,V000070,P002,F073460,1954.746,1299.98,sintetico_con_precio_mensual
D0000419,V000070,P007,F073461,2415.534,1289.96,sintetico_con_precio_mensual
D0000420,V000070,P004,F073462,171.423,1456.06,sintetico_con_precio_mensual
D0000421,V000071,P001,F073457,685.705,659.00,sintetico_con_precio_mensual
D0000422,V000071,P003,F073458,208.77,1535.56,sintetico_con_precio_mensual
D0000423,V000071,P006,F073459,30.665,1550.86,sintetico_con_precio_mensual
D0000424,V000071,P002,F073460,4553.984,1299.98,sintetico_con_precio_mensual
D0000425,V000071,P007,F073461,3229.494,1289.96,sintetico_con_precio_mensual
D0000426,V000071,P004,F073462,951.155,1456.06,sintetico_con_precio_mensual
D0000427,V000072,P001,F073457,4854.105,659.00,sintetico_con_precio_mensual
D0000428,V000072,P003,F073458,1089.655,1535.56,sintetico_con_precio_mensual
D0000429,V000072,P006,F073459,19815.878,1550.86,sintetico_con_precio_mensual
D0000430,V000072,P002,F073460,3045.963,1299.98,sintetico_con_precio_mensual
D0000431,V000072,P007,F073461,12089.523,1289.96,sintetico_con_precio_mensual
D0000432,V000072,P004,F073462,337.769,1456.06,sintetico_con_precio_mensual
D0000433,V000073,P001,F073457,426.584,659.00,sintetico_con_precio_mensual
D0000434,V000073,P003,F073458,3067.273,1535.56,sintetico_con_precio_mensual
D0000435,V000073,P006,F073459,2030.704,1550.86,sintetico_con_precio_mensual
D0000436,V000073,P002,F073460,16.554,1299.98,sintetico_con_precio_mensual
D0000437,V000073,P007,F073461,56.909,1289.96,sintetico_con_precio_mensual
D0000438,V000073,P004,F073462,395.368,1456.06,sintetico_con_precio_mensual
D0000439,V000074,P001,F073457,3212.046,659.00,sintetico_con_precio_mensual
D0000440,V000074,P003,F073458,6580.359,1535.56,sintetico_con_precio_mensual
D0000441,V000074,P006,F073459,6419.345,1550.86,sintetico_con_precio_mensual
D0000442,V000074,P002,F073460,3210.893,1299.98,sintetico_con_precio_mensual
D0000443,V000074,P007,F073461,23529.177,1289.96,sintetico_con_precio_mensual
D0000444,V000074,P004,F073462,36.402,1456.06,sintetico_con_precio_mensual
D0000445,V000075,P001,F073457,912.281,659.00,sintetico_con_precio_mensual
D0000446,V000075,P003,F073458,9405.792,1535.56,sintetico_con_precio_mensual
D0000447,V000075,P006,F073459,1764.583,1550.86,sintetico_con_precio_mensual
D0000448,V000075,P002,F073460,750.59,,sintetico_con_precio_mensual
D0000449,V000075,P007,F073461,8335.281,1289.96,sintetico_con_precio_mensual
D0000450,V000075,P004,F073462,529.367,1456.06,sintetico_con_precio_mensual
D0000451,V000076,P001,F073457,1772.15,659.00,sintetico_con_precio_mensual
D0000452,V000076,P003,F073458,2112.008,1535.56,sintetico_con_precio_mensual
D0000453,V000076,P006,F073459,9278.075,1550.86,sintetico_con_precio_mensual
D0000454,V000076,P002,F073460,1457.139,1299.98,sintetico_con_precio_mensual
D0000455,V000076,P007,F073461,3457.066,1289.96,sintetico_con_precio_mensual
D0000456,V000076,P004,F073462,8.275,1456.06,sintetico_con_precio_mensual
D0000457,V000077,P001,F073457,412.991,659.00,sintetico_con_precio_mensual
D0000458,V000077,P003,F073458,4335.773,1535.56,sintetico_con_precio_mensual
D0000459,V000077,P006,F073459,19160.768,1550.86,sintetico_con_precio_mensual
D0000460,V000077,P002,F073460,734.344,1299.98,sintetico_con_precio_mensual
D0000461,V000077,P007,F073461,23552.182,1289.96,sintetico_con_precio_mensual
D0000462,V000077,P004,F073462,560.622,1456.06,sintetico_con_precio_mensual
D0000463,V000078,P001,F073457,4449.02,659.00,sintetico_con_precio_mensual
D0000464,V000078,P003,F073458,4388.355,1535.56,sintetico_con_precio_mensual
D0000465,V000078,P006,F073459,3970.937,1550.86,sintetico_con_precio_mensual
D0000466,V000078,P002,F073460,413.735,1299.98,sintetico_con_precio_mensual
D0000467,V000078,P007,F073461,46517.116,1289.96,sintetico_con_precio_mensual
D0000468,V000078,P004,F073462,87.67,1456.06,sintetico_con_precio_mensual
D0000469,V000079,P001,F073457,106.533,659.00,sintetico_con_precio_mensual
D0000470,V000079,P003,F073458,18799.485,1535.56,sintetico_con_precio_mensual
D0000471,V000079,P006,F073459,9975.66,1550.86,sintetico_con_precio_mensual
D0000472,V000079,P002,F073460,3135.937,1299.98,sintetico_con_precio_mensual
D0000473,V000079,P007,F073461,5015.026,1289.96,sintetico_con_precio_mensual
D0000474,V000079,P004,F073462,96.974,1456.06,sintetico_con_precio_mensual
D0000475,V000080,P001,F073457,2971.925,659.00,sintetico_con_precio_mensual
D0000476,V000080,P003,F073458,2206.702,1535.56,sintetico_con_precio_mensual
D0000477,V000080,P006,F073459,1723.866,1550.86,sintetico_con_precio_mensual
D0000478,V000080,P002,F073460,6100.992,1299.98,sintetico_con_precio_mensual
D0000479,V000080,P007,F073461,17053.231,1289.96,sintetico_con_precio_mensual
D0000480,V000080,P004,F073462,10.909,1456.06,sintetico_con_precio_mensual
D0000481,V000081,P001,F073457,5619.922,659.00,sintetico_con_precio_mensual
D0000482,V000081,P003,F073458,3290.545,1535.56,sintetico_con_precio_mensual
D0000483,V000081,P006,F073459,20394.137,1550.86,sintetico_con_precio_mensual
D0000484,V000081,P002,F073460,5745.124,1299.98,sintetico_con_precio_mensual
D0000485,V000081,P007,F073461,21392.849,1289.96,sintetico_con_precio_mensual
D0000486,V000081,P004,F073462,334.787,1456.06,sintetico_con_precio_mensual
D0000487,V000082,P001,F073457,131.56,659.00,sintetico_con_precio_mensual
D0000488,V000082,P003,F073458,3781.694,1535.56,sintetico_con_precio_mensual
D0000489,V000082,P006,F073459,537.937,1550.86,sintetico_con_precio_mensual
D0000490,V000082,P002,F073460,2220.73,1299.98,sintetico_con_precio_mensual
D0000491,V000082,P007,F073461,9612.632,1289.96,sintetico_con_precio_mensual
D0000492,V000082,P004,F073462,80.646,1456.06,sintetico_con_precio_mensual
D0000493,V000083,P001,F073457,4123.3,659.00,sintetico_con_precio_mensual
D0000494,V000083,P003,F073458,5439.653,1535.56,sintetico_con_precio_mensual
D0000495,V000083,P006,F073459,6655.221,1550.86,sintetico_con_precio_mensual
D0000496,V000083,P002,F073460,1536.79,1299.98,sintetico_con_precio_mensual
D0000497,V000083,P007,F073461,4522.504,1289.96,sintetico_con_precio_mensual
D0000498,V000083,P004,F073462,147.557,1456.06,sintetico_con_precio_mensual
D0000499,V000084,P001,F073457,14444.81,659.00,sintetico_con_precio_mensual
D0000500,V000084,P003,F073458,1661.384,1535.56,sintetico_con_precio_mensual
D0000501,V000084,P006,F073459,1752.483,1550.86,sintetico_con_precio_mensual
D0000502,V000084,P002,F073460,9.481,1299.98,sintetico_con_precio_mensual
D0000503,V000084,P007,F073461,11177.505,1289.96,sintetico_con_precio_mensual
D0000504,V000084,P004,F073462,315.469,1456.06,sintetico_con_precio_mensual
D0000505,V000085,P001,F073457,2502.218,659.00,sintetico_con_precio_mensual
D0000506,V000085,P003,F073458,19500.721,1535.56,sintetico_con_precio_mensual
D0000507,V000085,P006,F073459,3152.831,1550.86,sintetico_con_precio_mensual
D0000508,V000085,P002,F073460,62.641,1299.98,sintetico_con_precio_mensual
D0000509,V000085,P007,F073461,1744.926,1289.96,sintetico_con_precio_mensual
D0000510,V000085,P004,F073462,134.749,1456.06,sintetico_con_precio_mensual
D0000511,V000086,P001,F073457,3734.215,659.00,sintetico_con_precio_mensual
D0000512,V000086,P003,F073458,564.192,1535.56,sintetico_con_precio_mensual
D0000513,V000086,P006,F073459,6237.165,1550.86,sintetico_con_precio_mensual
D0000514,V000086,P002,F073460,745.453,1299.98,sintetico_con_precio_mensual
D0000515,V000086,P007,F073461,16595.63,1289.96,sintetico_con_precio_mensual
D0000516,V000086,P004,F073462,6.451,1456.06,sintetico_con_precio_mensual
D0000517,V000087,P001,F073457,9411.595,659.00,sintetico_con_precio_mensual
D0000518,V000087,P003,F073458,5658.412,1535.56,sintetico_con_precio_mensual
D0000519,V000087,P006,F073459,4411.243,1550.86,sintetico_con_precio_mensual
D0000520,V000087,P002,F073460,414.684,1299.98,sintetico_con_precio_mensual
D0000521,V000087,P007,F073461,16149.63,1289.96,sintetico_con_precio_mensual
D0000522,V000087,P004,F073462,244.424,1456.06,sintetico_con_precio_mensual
D0000523,V000088,P001,F073457,4674.036,659.00,sintetico_con_precio_mensual
D0000524,V000088,P003,F073458,3416.631,1535.56,sintetico_con_precio_mensual
D0000525,V000088,P006,F073459,5402.634,1550.86,sintetico_con_precio_mensual
D0000526,V000088,P002,F073460,169.039,1299.98,sintetico_con_precio_mensual
D0000527,V000088,P007,F073461,23690.376,1289.96,sintetico_con_precio_mensual
D0000528,V000088,P004,F073462,110.814,1456.06,sintetico_con_precio_mensual
D0000529,V000089,P001,F073457,336.877,659.00,sintetico_con_precio_mensual
D0000530,V000089,P003,F073458,2446.103,1535.56,sintetico_con_precio_mensual
D0000531,V000089,P006,F073459,578.463,1550.86,sintetico_con_precio_mensual
D0000532,V000089,P002,F073460,8219.27,1299.98,sintetico_con_precio_mensual
D0000533,V000089,P007,F073461,5998.956,1289.96,sintetico_con_precio_mensual
D0000534,V000089,P004,F073462,4.65,1456.06,sintetico_con_precio_mensual
D0000535,V000090,P001,F073457,1161.038,659.00,sintetico_con_precio_mensual
D0000536,V000090,P003,F073458,15939.215,1535.56,sintetico_con_precio_mensual
D0000537,V000090,P006,F073459,1421.816,1550.86,sintetico_con_precio_mensual
D0000538,V000090,P002,F073460,1224.214,1299.98,sintetico_con_precio_mensual
D0000539,V000090,P007,F073461,3845.65,1289.96,sintetico_con_precio_mensual
D0000540,V000090,P004,F073462,102.094,1456.06,sintetico_con_precio_mensual
D0000541,V000091,P001,F073457,2856.224,659.00,sintetico_con_precio_mensual
D0000542,V000091,P003,F073458,792.144,1535.56,sintetico_con_precio_mensual
D0000543,V000091,P006,F073459,6275.122,1550.86,sintetico_con_precio_mensual
D0000544,V000091,P002,F073460,442.822,1299.98,sintetico_con_precio_mensual
D0000545,V000091,P007,F073461,23147.33,1289.96,sintetico_con_precio_mensual
D0000546,V000091,P004,F073462,90.389,1456.06,sintetico_con_precio_mensual
D0000547,V000092,P001,F073457,4796.864,659.00,sintetico_con_precio_mensual
D0000548,V000092,P003,F073458,4396.203,1535.56,sintetico_con_precio_mensual
D0000549,V000092,P006,F073459,997.051,1550.86,sintetico_con_precio_mensual
D0000550,V000092,P002,F073460,495.849,1299.98,sintetico_con_precio_mensual
D0000551,V000092,P007,F073461,7430.171,1289.96,sintetico_con_precio_mensual
D0000552,V000092,P004,F073462,65.715,1456.06,sintetico_con_precio_mensual
D0000553,V000093,P001,F073457,2576.898,659.00,sintetico_con_precio_mensual
D0000554,V000093,P003,F073458,2143.508,1535.56,sintetico_con_precio_mensual
D0000555,V000093,P006,F073459,26685.267,1550.86,sintetico_con_precio_mensual
D0000556,V000093,P002,F073460,2529.026,1299.98,sintetico_con_precio_mensual
D0000557,V000093,P007,F073461,11791.302,1289.96,sintetico_con_precio_mensual
D0000558,V000093,P004,F073462,166.321,1456.06,sintetico_con_precio_mensual
D0000559,V000094,P004,F095262,66.783,1500.00,sintetico_con_precio_mensual
D0000560,V000094,P006,F095263,4683.568,1461.45,sintetico_con_precio_mensual
D0000561,V000094,P007,F095264,7256.972,1266.75,sintetico_con_precio_mensual
D0000562,V000094,P003,F095265,320.811,1418.64,sintetico_con_precio_mensual
D0000563,V000094,P002,F095266,3992.07,1266.43,sintetico_con_precio_mensual
D0000564,V000094,P001,F095267,4036.34,659.00,sintetico_con_precio_mensual
D0000565,V000095,P004,F095262,6.724,1500.00,sintetico_con_precio_mensual
D0000566,V000095,P006,F095263,19588.627,1461.45,sintetico_con_precio_mensual
D0000567,V000095,P007,F095264,1127.876,1266.75,sintetico_con_precio_mensual
D0000568,V000095,P003,F095265,105.539,1418.64,sintetico_con_precio_mensual
D0000569,V000095,P002,F095266,3078.995,1266.43,sintetico_con_precio_mensual
D0000570,V000095,P001,F095267,2744.108,659.00,sintetico_con_precio_mensual
D0000571,V000096,P004,F095262,230.975,1500.00,sintetico_con_precio_mensual
D0000572,V000096,P006,F095263,12742.067,1461.45,sintetico_con_precio_mensual
D0000573,V000096,P007,F095264,33542.881,1266.75,sintetico_con_precio_mensual
D0000574,V000096,P003,F095265,8165.619,1418.64,sintetico_con_precio_mensual
D0000575,V000096,P002,F095266,2071.593,1266.43,sintetico_con_precio_mensual
D0000576,V000096,P001,F095267,139.212,659.00,sintetico_con_precio_mensual
D0000577,V000097,P004,F095262,608.473,1500.00,sintetico_con_precio_mensual
D0000578,V000097,P006,F095263,13407.053,1461.45,sintetico_con_precio_mensual
D0000579,V000097,P007,F095264,41318.932,1266.75,sintetico_con_precio_mensual
D0000580,V000097,P003,F095265,516.004,1418.64,sintetico_con_precio_mensual
D0000581,V000097,P002,F095266,1575.99,1266.43,sintetico_con_precio_mensual
D0000582,V000097,P001,F095267,8385.538,659.00,sintetico_con_precio_mensual
D0000583,V000098,P004,F095262,349.744,1500.00,sintetico_con_precio_mensual
D0000584,V000098,P006,F095263,1875.762,1461.45,sintetico_con_precio_mensual
D0000585,V000098,P007,F095264,28615.614,,sintetico_con_precio_mensual
D0000586,V000098,P003,F095265,15190.528,1418.64,sintetico_con_precio_mensual
D0000587,V000098,P002,F095266,2766.701,1266.43,sintetico_con_precio_mensual
D0000588,V000098,P001,F095267,3104.358,659.00,sintetico_con_precio_mensual
D0000589,V000099,P004,F095262,123,1500.00,sintetico_con_precio_mensual
